function:(p1*x)^0.35076971,average_MSE:0.05433583355654934
name,p1,MSE
job_05769,4.926110443403517,0.009221129588634896
job_05770,2.7808425059516027,0.018504910091033774
job_05771,3.775585586234936,0.01738963564121356
job_05772,3.501377325320717,0.022572620342824045
job_05773,3.678886021243322,0.01554288818654134
job_05774,3.5822020537798673,0.01141893456464614
job_05775,3.9243483199458775,0.031876202569612884
job_05776,3.316799916717468,0.010669312953057033
job_05777,2.945710825649766,0.020243197110155337
job_05778,5.232891346619975,0.1976786161926985
job_05779,3.122760919042468,0.008622853057227422
job_05780,3.735022950032138,0.008180077944702734
job_05781,4.237865280492743,0.008349245361630338
job_05782,3.8244191096830367,0.010431894041545828
job_05783,4.10029556474694,0.03912432396310099
job_05784,3.0916389076908097,0.016550888956370167
job_05785,4.835850412400566,0.008093354098115077
job_05786,2.7775065501880722,0.009710056657151175
job_05787,3.3805904514198444,0.009765464111585177
job_05788,4.051458182288904,0.013511301649490274
job_05789,3.30444076618339,0.020451578150912954
job_05790,3.3685388363372417,0.026813328956302
job_05791,7.883723749958689,0.031509562666055715
job_05792,4.334422756917607,0.012841835061011171
job_05793,4.310302050841057,0.08336519601252834
job_05794,4.127320283150558,0.04041434938598732
job_05795,8.251212994915829,0.03781306738981391
job_05796,3.0387763065943534,0.018645738747145375
job_05797,3.298032499169126,0.02034143227345951
job_05798,6.174416218164549,0.9000107478377035
job_05799,3.8216472146782126,0.027306231648891146
job_05800,3.9732783853566493,0.015490640650440436
job_05801,3.7942435120057327,0.08704403696853541
job_05802,2.9316008700748886,0.011294048960556349
job_05803,3.1641776992305872,0.021265945523815822
job_05804,3.7245786640499503,0.029232037445762967
job_05805,3.4349431647603375,0.01697171219081954
job_05806,5.096002218657156,0.0687540548388822
job_05807,3.1976873656228384,0.015698788497120707
job_05808,4.105620227803675,0.024095576731873708
job_05809,3.8813104195703234,0.006744465560184522
job_05810,3.1269824784220064,0.019721861477511964
job_05811,3.100872892468865,0.020919511839137116
job_05812,3.387862360047537,0.009798495082261287
job_05813,3.1691918004614954,0.01965703275987544
job_05814,3.4170142797677414,0.059434411619468386
job_05815,3.683157552003266,0.013851445960147998
job_05816,3.8715664193619133,0.018838761383060516
job_05817,4.242955912834477,0.015029444993966256
job_05818,3.2075309517771022,0.03929626890369192
job_05820,3.941483127525239,0.013082106221478524
job_05821,5.3522863341414055,0.02279737429442499
job_05822,5.682936819865252,0.04872675849965398
job_05823,3.407844332101182,0.02633012499451147
job_05824,3.2337062328379425,0.016907299827196364
job_05825,2.9252286721971426,0.01703199524317544
job_05826,3.644772877627589,0.03673903883557135
job_05827,2.9874391250684393,0.014353627583065248
job_05829,3.4668174589695737,0.01973288768332207
job_05831,5.020118860076883,0.22393310024716032
job_05832,8.812475156638572,0.8447334511715544
job_05833,4.083932896705113,0.04751967654300479
job_05835,3.4035383092924225,0.02138467606835797
job_05836,3.5887983263331296,0.022708713929596128
job_05837,4.788161134896132,0.09448026033219861
job_05839,4.029456948111948,0.010906710955573294
job_05840,3.0814000360875564,0.01436235110963692
job_05841,3.5662382608086225,0.026576633123252657
job_05842,7.001979982592863,0.01944352449904259
job_05843,3.4485995251060686,0.028482946372599224
job_05844,3.423137702339249,0.019298890059846443
job_05845,3.245714935535562,0.021761734827318427
job_05846,4.740136202924819,0.03079468190059127
job_05847,4.189631961097848,0.06361956142840787
job_05848,4.939224654895642,0.11947736661606131
job_05849,3.96007648109756,0.02104780170134769
job_05850,4.277019223992296,0.1157264688174535
job_05851,3.4947387614208414,0.011538899447008753
job_05852,7.281433010505985,0.851169320866967
job_05853,3.6332709400523444,0.0046269461311839195
job_05854,3.041707949005219,0.02105557958291221
job_05855,7.278570475199234,0.8493189637016343
job_05856,3.564895714143384,0.04467229919338948
job_05857,3.6904286689450103,0.10369611951844905
job_05859,3.086724697299623,0.012484306879866026
job_05860,3.3628554787490423,0.011261327100954347
job_05861,3.992505173247813,0.030450262293008228
job_05862,4.756116367622091,0.03589147961802829
job_05864,4.041959161825777,0.028156524977959164
job_05865,4.341496309374849,0.02603157117261168
job_05866,2.8950515368298686,0.020340911950088542
job_05867,3.310200797632789,0.019690846354498734
job_05868,4.192944509317678,0.23279031177291412
job_05869,3.1325009136109525,0.029599227958218035
job_05870,4.178423635321654,0.02075217126227538
job_05871,4.048250650378907,0.013056420467304562
job_05872,3.2691554152566034,0.006474114738045383
job_05873,4.8136754640530715,0.14040445949157845
job_05877,3.67734488637305,0.024107806955396445
job_05878,4.585270026366046,0.0128336694259693
job_05879,2.8280746055116235,0.018821846932244778
job_05880,4.942147309498638,0.02804856586646237
job_05881,4.229978656454507,0.09645835790454149
job_05882,3.7857725310831065,0.0026564924984793926
job_05883,2.960346644923544,0.01954041721046818
job_05884,4.2343315228829885,0.022323327971477833
job_05885,5.194231623629873,0.09384705614608196
job_05886,5.252352496305506,0.05073545882761807
job_05887,3.7146021290868023,0.018874239630383264
job_05888,2.817353643450867,0.009937138295882079
job_05889,3.5141697538810295,0.0069242138700957995
job_05890,3.0351825208436534,0.014766746052195622
job_05891,3.0888259124964437,0.02142979394678405
job_05892,4.4102071510652054,0.011827001866625572
job_05893,4.27298247642082,0.01070574180255264
job_05894,14.620427452633884,3.2256744230459926
job_05896,4.021014027192677,0.019584243246565273
job_05898,4.787959498976148,0.006718705290438116
job_05899,4.334671742395611,0.03471486700495348
job_05900,3.1645691165843504,0.02091568102918395
job_05901,3.6526662015491587,0.033746172519440405
job_05902,6.69501614640138,0.013685052036136541
job_05903,3.9167375280104517,0.12257646736118917
job_05904,3.0645871535395814,0.019863671845562567
job_05905,4.167277413552931,0.14586430369558256
job_05906,4.125549449235095,0.012580579417927704
job_05907,3.997880776856228,0.013036545032831358
job_05908,2.72024073473072,0.01852154324756338
job_05909,2.9365628728572095,0.023262441061227136
job_05911,2.712610449090134,0.02269308611446381
job_05912,2.736099905190917,0.022342408545866478
job_05913,2.8156682404462288,0.022046394696941248
job_05914,2.8296454767492807,0.021847230766674292
job_05915,2.8281330073117252,0.0219415116107904
job_05916,2.8649763397628667,0.021991091178724546
job_05917,3.6662176348936066,0.054181699623144376
job_05919,2.8945947037093815,0.021984898310075402
job_05920,2.913747212948327,0.022074359671150214
job_05923,3.0483620811026455,0.02404799828950658
job_05924,2.9514361013443584,0.022146536364648344
job_05926,8.463754007701977,0.11952427487344963
job_05928,3.0996359859170273,0.022500339469944685
job_05929,3.101971717724227,0.01984850342649493
job_05930,2.726996396431506,0.016609527272137943
job_05932,3.0360603733441587,0.023722298458482755
job_05933,3.7616936356698973,0.039893174652456106
job_05937,8.638684341573635,0.12007888141247033
job_05938,4.3122947646072065,0.025104740976370075
job_05939,3.134219088939797,0.0074509944078794185
job_05940,3.7907529655632484,0.038360818696787764
job_05941,3.450863308609537,0.04342537125097925
job_05942,3.0672950135138444,0.023919434444924198
job_05943,2.7783620451681736,0.007419606134424682
job_05946,3.0578720102297083,0.023792579975346482
job_05949,3.972956179750231,0.03656315812750522
job_05950,3.1043330418763437,0.02395572703624706
job_05951,4.347551961945482,0.025002984768104995
job_05953,3.1954698625554725,0.019068135824831883
job_05954,4.341353649661988,0.02073275970212226
job_05955,3.1748915052732207,0.007686229298490846
job_05956,3.3612145211711204,0.014359930548007337
job_05957,2.8126257282326947,0.0092448020405402
job_05958,3.516997980650406,0.0050055378265511956
job_05959,3.1510509640815014,0.024561160507808148
job_05961,2.821622421923735,0.0190889444098732
job_05962,3.4887152689073533,0.039233019225615264
job_05963,3.169131104104225,0.022437672292444873
job_05964,4.346589535573625,0.021340341599116297
job_05965,2.805486281935901,0.01651698201240169
job_05966,3.059286959223678,0.01501060483708687
job_05967,3.149257490124313,0.023995055913571497
job_05971,3.208916389786985,0.012996033901648538
job_05972,2.7736490990782174,0.0180505089066816
job_05974,2.945719827660442,0.012809656679919287
job_05975,3.2978749207841243,0.012491988141312287
job_05976,3.4421961391352527,0.0063122442150786405
job_05977,3.4880773013916024,0.03895895646539782
job_05978,3.2613590203459917,0.015122217720122772
job_05979,3.7564809557521546,0.01820453064309006
job_05980,3.2152782010352934,0.012294097784482783
job_05982,3.913331659049389,0.057121985415379904
job_05984,2.8447176266446688,0.00884482158253574
job_05986,3.2439289921062615,0.008334013669411429
job_05989,3.2000650114752607,0.02193773509403342
job_05990,3.703140883538958,0.004535580660638047
job_05992,3.2226365599813063,0.01603004567020507
job_05993,3.378322786738398,0.02838139708459296
job_05994,4.513556841405615,0.028436702202963574
job_05996,4.917913156940055,0.237171092307127
job_05997,2.8432257458023216,0.01653786732152552
job_05998,3.2830668799103666,0.019008018595595765
job_05999,3.558966062727103,0.006112300283143282
job_06000,3.34281060746131,0.012290790476276552
job_06002,3.0471933159837863,0.008294736847754895
job_06003,3.2268858375845264,0.021306496348939063
job_06005,3.335114475905362,0.01955041966242249
job_06006,3.017942891207502,0.018734629063859462
job_06007,3.6635164787992736,0.028259071070338326
job_06008,3.7245029135731555,0.011905405431860241
job_06009,3.3256822343310133,0.027119512966318333
job_06010,3.3005793408807413,0.010504301755627747
job_06011,3.372605064944768,0.027330732504959494
job_06012,3.3545523213283905,0.03908139765945597
job_06013,3.8095803914519233,0.03647405748057412
job_06015,3.5540665323562672,0.03734429120300527
job_06016,3.253932257429681,0.016290008203598633
job_06017,3.1426119151390868,0.02477539241553288
job_06018,4.834095843795214,0.25892055182227913
job_06019,3.275476441507636,0.017147481833867214
job_06021,3.39313318668482,0.028335221971204697
job_06022,3.7872513554159313,0.018660365726341225
job_06023,3.299911339463358,0.017476458695465113
job_06027,2.9259072352731326,0.007622248096295806
job_06028,2.87007295235745,0.011545629185108758
job_06029,3.26053991381491,0.03169034245148237
job_06031,3.7239754645460375,0.029147534621714
job_06032,3.117695242044353,0.015786379412093345
job_06033,3.3335411381497053,0.005764504661639599
job_06034,3.415374506266751,0.01663404885035298
job_06035,3.4780048888203607,0.028572555248766587
job_06036,2.7499238371864463,0.017913650466347887
job_06038,4.027670399677138,0.0626455786335275
job_06039,2.856360183102312,0.018184977957182158
job_06040,3.5745506985558557,0.034239577609387235
job_06042,2.8339379233293016,0.021510665697358648
job_06043,3.3284380890099237,0.02533617436502576
job_06044,3.2493734083905665,0.024825973578006227
job_06045,3.151397969269137,0.022190500661475997
job_06047,3.1632058694671397,0.014208056037848634
job_06048,3.420734943889454,0.02786776297798159
job_06049,3.464456279719779,0.013333046246499471
job_06050,3.4556089429449495,0.01620596372731733
job_06052,3.39302699508162,0.0073451533790412265
job_06053,3.5784533948002575,0.006155942135397883
job_06054,3.4406507998695703,0.012519226317308845
job_06055,3.7184513781749082,0.0033784676640898686
job_06056,3.431801097058331,0.013360032060081831
job_06057,3.623914466058989,0.006620234290221706
job_06058,3.5076815933690124,0.01370386605420647
job_06060,3.122173740083933,0.01836737679268571
job_06062,3.8348665301063303,0.016559358656888762
job_06063,3.243112453172486,0.02261811424857732
job_06065,3.1376493339696885,0.015255588784383952
job_06066,2.7561476507827174,0.020237782874186358
job_06067,2.960059512708687,0.01613252341340646
job_06069,3.3492304138291336,0.026538529539254157
job_06070,4.717423108757763,0.16299243441647487
job_06071,3.271088276019813,0.013641497809073692
job_06072,3.6821964461963486,0.028497179169096533
job_06073,2.850866214541856,0.011914032617802658
job_06074,2.747396598643329,0.008528331377242442
job_06075,3.293623130757544,0.025210337672976136
job_06076,5.211558097665765,0.14034624331241385
job_06077,3.6944801220963708,0.012490361560123947
job_06078,3.350284927675376,0.026772369762874067
job_06079,9.41855968132197,0.8254836737757894
job_06080,2.8947968155786516,0.016334014605842703
job_06082,3.4422375837493315,0.006061895124957949
job_06083,2.9667609375397697,0.016115090205519315
job_06087,3.7383330930567484,0.02642629193517969
job_06088,3.4706290317642203,0.028981114041309007
job_06089,3.2407034259798277,0.010474997798915727
job_06090,3.832438770585413,0.021851725356774612
job_06092,3.8839357124825202,0.04386190028378647
job_06093,3.1640276512705428,0.012827591316465436
job_06094,3.53934674550041,0.01422576483015248
job_06095,3.362868839370185,0.023666605150516124
job_06096,2.946202879595205,0.018714789439439883
job_06098,2.798622452693995,0.01789522338459121
job_06099,3.2751188211136535,0.014322449140721878
job_06100,3.0086505429588755,0.026798296674883402
job_06101,3.7086745054653036,0.01369498393066976
job_06102,3.5876987933643294,0.03513602924566042
job_06104,2.8185258782272746,0.01369157016758611
job_06105,3.5256097134621607,0.011436671907920111
job_06106,3.3628432473767322,0.02568985341229695
job_06107,3.365622387011092,0.027377573132619543
job_06108,2.9954478172006707,0.015640526793209767
job_06110,6.814770488238645,1.04785178285038
job_06111,3.5697306270626927,0.016353048609187622
job_06113,3.87982465432256,0.018372359812961862
job_06114,3.5508181806098715,0.016235382201281387
job_06116,2.801585996625381,0.015330426902890019
job_06118,3.256651767168916,0.01325175030434783
job_06119,3.205027970896475,0.009774303395357613
job_06121,3.681195483511391,0.028674143483980202
job_06122,3.486532840075666,0.03514611102060444
job_06124,2.806144792675944,0.02040063259161996
job_06125,5.264292237262152,0.14070546762693725
job_06126,3.861936265630473,0.017359165090681788
job_06127,3.525642563417872,0.016833216015144502
job_06128,3.664002511026307,0.029114082007916212
job_06129,3.0730853296501803,0.022859186179052405
job_06130,2.8486408958075273,0.018245789724186848
job_06131,3.221730156014705,0.01004235322271718
job_06132,3.4402698325219605,0.016603669523147017
job_06133,3.20841618527828,0.016819246448485037
job_06134,3.3192868048454307,0.019536878868895474
job_06135,3.3976538774995633,0.0268368108121816
job_06136,3.299212905591413,0.021371951398069137
job_06137,3.7563281952269723,0.028908957821081587
job_06138,3.3745910011855096,0.016453285299657977
job_06139,2.9084939366596814,0.01816087228592703
job_06141,3.2830225152659365,0.00587976204689919
job_06142,3.277544845482635,0.025109617978703494
job_06143,3.1710206136630172,0.007648812267226213
job_06144,3.420869202836336,0.007911341450463278
job_06146,3.410023332046528,0.026871265887817197
job_06147,3.916504210781587,0.01627735147956017
job_06148,4.0406708248540095,0.005559328672226562
job_06150,3.926549902909201,0.06177958618637161
job_06151,6.657664317700192,0.03812730809165408
job_06153,3.5606656990098293,0.010857234203348025
job_06155,4.256556203132998,0.025713717521278504
job_06158,4.07776684664448,0.012168768644513574
job_06159,3.1511473932055853,0.016443986336097515
job_06160,2.8030124613351157,0.02042177565055247
job_06161,3.0216652872565124,0.015734377917903736
job_06163,2.9994964090834766,0.007297258308963459
job_06164,2.9226781111363342,0.015028173028015214
job_06165,3.411571225326235,0.017469409620042682
job_06166,3.175265411330876,0.01666993860773775
job_06167,6.629178401502348,0.03878159883848214
job_06168,2.9362095813612084,0.015578383402481934
job_06169,3.2869530573163717,0.010466561274193861
job_06171,2.8392488048010804,0.01968584098055079
job_06172,4.097524821146196,0.032808198296603586
job_06174,3.0377270122184483,0.01579746347006836
job_06175,3.071799735468977,0.01903521232495724
job_06176,3.780497547171548,0.03165934325919666
job_06177,2.820771550802016,0.007864919584826175
job_06178,4.144409363904138,0.016165732332205845
job_06179,3.183907235521072,0.01564468755979017
job_06181,3.3485786727589333,0.025643241217204633
job_06182,3.910170995151865,0.019092261779800595
job_06183,2.821183592430806,0.02170232135076857
job_06184,3.505683303284207,0.027649664767580788
job_06185,3.4297799878021924,0.017122256288901277
job_06186,3.7089599313069876,0.029466311742986775
job_06187,3.039267739776759,0.01445802224112166
job_06189,3.737269181175362,0.00450126366619245
job_06190,3.8510628375425062,0.029420497822269607
job_06191,6.75499713491791,0.03970107749178176
job_06192,3.4682624328000164,0.019745083872430905
job_06193,2.8890454385036044,0.018397414127865795
job_06195,3.5881112471741834,0.01583758730955708
job_06196,5.219477249348327,0.11440399825814268
job_06197,2.864789204042508,0.014253501134455199
job_06198,5.013301832457421,0.02748835238501188
job_06200,3.3690538871864746,0.024108612773931413
job_06202,4.281518465434191,0.026564596459546154
job_06204,3.430075659076231,0.017222014857349276
job_06205,4.5327085497116055,0.014311431202530285
job_06206,3.697190403214626,0.018649539020057088
job_06207,3.4378780572566456,0.016278193156958703
job_06209,3.6053821032149433,0.01817471386851067
job_06210,3.7180534928729023,0.029181666687496253
job_06211,3.6778480841498085,0.031705549487702676
job_06212,4.105783338098074,0.038871380149796984
job_06213,3.0505341332843936,0.02767653707410934
job_06215,3.6175472039021512,0.020554998711878006
job_06216,3.8987909321954417,0.014254592942840342
job_06217,4.106649311417943,0.03278683834680421
job_06218,3.816819278476583,0.030653262155647187
job_06219,3.364253457295993,0.030626083194394384
job_06220,2.797052809551648,0.019145580572147644
job_06221,4.631229321379754,0.043388363977162316
job_06223,3.6831291184765873,0.010261072938589086
job_06225,4.597443944806849,0.019315545949887998
job_06226,3.427109196936783,0.017696581662229746
job_06227,4.038817185445437,0.029799986529900124
job_06229,3.12655644643481,0.017006404890490677
job_06231,3.6002893197360226,0.016021917838529246
job_06232,6.793496280623928,0.03694370810225289
job_06234,2.9505972314722335,0.01614611500151166
job_06237,3.121898750422147,0.02268844954814043
job_06239,3.123998700447346,0.019198353793466797
job_06241,3.787338067340436,0.008918135603953065
job_06242,3.4374361194161347,0.024718311755151094
job_06243,4.238185779037845,0.020808946400859604
job_06244,3.4567311994246084,0.024541650619162896
job_06246,3.2843835586542682,0.012526056017562326
job_06247,4.547054952365815,0.014013844779448942
job_06248,3.8057565765921297,0.03732296794996022
job_06249,6.8041590436986255,0.03853574539647789
job_06250,3.465727183425304,0.016912034379627433
job_06252,3.4766821586673906,0.01399020634096572
job_06253,3.0699425799356885,0.02240769315564681
job_06255,3.9588094838181775,0.015438302117507765
job_06257,3.5424928841781447,0.027866295781208847
job_06258,3.925324134821896,0.021310624545534906
job_06259,3.945487303109028,0.004859066308715348
job_06260,4.866152287766248,0.01786466092757276
job_06262,3.759132028452373,0.0044998407329046265
job_06263,3.162228314814245,0.016665843589661545
job_06264,3.241314334500547,0.016306054767715187
job_06265,4.334165393191881,0.028709841126967825
job_06266,3.9129016587333694,0.017461650008536986
job_06267,2.678906499984388,0.01805334432273242
job_06269,3.4175147606683876,0.018976977030364103
job_06270,4.751647190045039,0.01259458849316557
job_06272,2.9680854890002313,0.011094750177968633
job_06273,3.4830721283007944,0.02335992562861314
job_06274,4.696856392847619,0.025344746071706156
job_06275,4.6670937728019,0.011593230388070197
job_06276,3.687911999385202,0.019453978656271936
job_06277,3.002114340488108,0.01925493699218883
job_06278,5.090962397946421,0.027700538799675527
job_06279,3.3544488885042036,0.010377689645800391
job_06280,4.713207954138882,0.019033600963226094
job_06281,4.703267422051984,0.048893614431133756
job_06282,3.50394371396303,0.022836422805845094
job_06283,5.793639927278854,0.056827430625847684
job_06284,3.2450804370101762,0.014572326831465447
job_06286,4.560429333270582,0.013587512835717032
job_06288,3.970160564557809,0.03511068674802009
job_06289,4.822163181880392,0.019018252495105796
job_06290,4.299811998268995,0.02632359993636112
job_06291,6.149684333255125,0.5433452348103994
job_06292,3.346093313703627,0.009418862109768087
job_06293,4.86168992690628,0.03559677682154863
job_06294,2.87878242684166,0.019741719715614146
job_06295,3.012404050350397,0.017853833010766307
job_06296,4.176269675669007,0.017769133548933475
job_06297,3.360099818810812,0.019862240714622607
job_06298,3.798986675529688,0.09898429056611667
job_06299,3.629648129193787,0.01507739114799703
job_06300,3.9742980941274415,0.0236155204783984
job_06301,3.373948305168782,0.01754985220519349
job_06302,3.629745423462053,0.023754211631580504
job_06303,2.8879289040755474,0.022833613754609714
job_06304,4.863200097932829,0.00896319739615297
job_06305,3.149079831717511,0.022291182989026305
job_06306,4.675715314938359,0.01142025375334789
job_06307,3.8066538159375223,0.02998730270894523
job_06308,4.283932723765379,0.01946666161417258
job_06309,3.893221733227778,0.004687067166396711
job_06310,3.632176634711239,0.009723544007528376
job_06311,3.166645938355959,0.013778585239046586
job_06312,4.015899355887388,0.013347167896977258
job_06313,2.8565984348511373,0.01282628586685096
job_06314,2.9907119326041696,0.018536577816040452
job_06315,3.7133476649329364,0.02206645684962453
job_06316,4.785425548987935,0.025247603004172843
job_06318,3.4333076160403664,0.01848576996488361
job_06319,3.311807496799609,0.014747148542108682
job_06320,5.0619212175871855,0.026845454959936385
job_06321,4.729962194204694,0.025730456725584862
job_06322,2.922988736186083,0.014454296473514497
job_06323,3.015878621946229,0.018617168834382986
job_06324,3.513821710854988,0.020476235771414764
job_06325,2.888059857525539,0.020822908087599415
job_06326,5.7762381524197055,0.051763919489966836
job_06327,3.854499027182081,0.026535347136344534
job_06328,4.5969147925755784,0.014728626296281973
job_06329,3.2064852250491263,0.025096614640381352
job_06330,3.027606048564237,0.019326361978797068
job_06331,4.385503200347481,0.021731172192878418
job_06332,4.0023840920854825,0.002166069970377587
job_06333,3.51234864979927,0.016680884754571218
job_06334,3.7449083560662784,0.02008395260822488
job_06335,3.2966150344058507,0.012855907613547638
job_06336,3.4580716585804505,0.008769938419963357
job_06337,3.4252469283681046,0.020241380233325623
job_06338,3.5611822252138476,0.009632085539516317
job_06339,3.8072825895759954,0.029285836460501
job_06340,3.805721639288978,0.025597363459742523
job_06341,4.322224233906273,0.025691051461212765
job_06342,2.7600020304738337,0.018625809340749346
job_06343,3.51505886098953,0.02303901220315483
job_06344,3.4056211477166,0.021225357170051588
job_06345,3.392280638632301,0.017572889427718254
job_06346,3.667867964287663,0.015322345851797392
job_06347,3.883816354755565,0.033660003977939466
job_06348,3.723138732985974,0.021861393354015195
job_06349,3.657622396960556,0.005631873148950908
job_06350,3.405148320547651,0.0179038445653745
job_06351,4.6846677670961805,0.043850992980603944
job_06352,3.641004010483866,0.006147325978659586
job_06353,3.8011588334251103,0.002686748548748264
job_06354,3.402465643870335,0.017546776759225086
job_06355,2.877182531901014,0.015646071549119633
job_06356,3.69104863657369,0.012275140942306322
job_06357,3.269288347894088,0.024312088128112492
job_06358,3.4697157226959647,0.02042281234461234
job_06360,8.609201420616758,0.12009660292438974
job_06361,8.6977611546425,0.12112527922083634
job_06362,3.326102663442653,0.028077430431270024
job_06365,3.3672374884922416,0.028321607491661127
job_06366,4.265978194142097,0.02107124958352622
job_06367,3.3901321125474326,0.02827156020420601
job_06372,3.3852224220322156,0.028239590272739472
job_06373,3.4586574572680244,0.028588910106090142
job_06374,3.411989435172938,0.028536557148329214
job_06376,3.8347066973947497,0.006384328015511298
job_06378,3.3574287029475083,0.02703130354391782
job_06379,3.4518732325740618,0.028851638906804273
job_06380,3.505189865478172,0.028631559878425184
job_06382,3.7265279738539223,0.02686091622052332
job_06383,3.513134296266138,0.02830465534403399
job_06384,3.7287137650871434,0.008679509435397416
job_06385,3.527548386593475,0.028481974165842437
job_06392,3.8039245617540316,0.009494990470696957
job_06393,3.4726777957215904,0.009834009095591838
job_06394,3.8001732428986155,0.026816602362041392
job_06395,3.1210285956903805,0.006179823274508826
job_06397,3.5132328229117618,0.028760309917642054
job_06398,4.372033378239183,0.02544671565870297
job_06399,3.407443699226609,0.0269192115560234
job_06400,3.481062166739239,0.010230324643522479
job_06401,3.8083174406824463,0.02750621944078146
job_06404,3.7359875622290746,0.015116289484293902
job_06406,3.338929181258652,0.02241196489441425
job_06407,5.431426991376096,0.11282135394648544
job_06408,4.425727355776857,0.026831026798179707
job_06409,3.5667524236042447,0.02929499287500178
job_06410,9.093604429550405,0.6728507765798772
job_06411,3.8558116005845138,0.0271364838631156
job_06413,2.9767231022153497,0.007126988712767323
job_06414,5.442867617656192,0.11132027755930202
job_06416,3.0755195365848302,0.007713145304439693
job_06418,4.222650296603344,0.025037329921787886
job_06419,3.4357918658429156,0.03437787615078712
job_06421,3.37912535955045,0.02215996533788087
job_06422,5.411583609183755,0.18012195082402388
job_06423,3.5861022471203845,0.02938724555583935
job_06424,3.613461703008409,0.027830281934363016
job_06425,4.315393634097319,0.038559508686227414
job_06426,3.44275536397534,0.03434575609371565
job_06427,4.679019718867829,0.04857956404586779
job_06428,3.0727342530484036,0.008038933871099524
job_06429,3.3817099539830258,0.019033147521506862
job_06430,4.190745833257524,0.057697813447127
job_06431,3.388977525999579,0.022243423959360135
job_06432,5.460898794777249,0.10162582516563458
job_06433,5.456833005798285,0.1901507955932298
job_06434,3.008727422037485,0.025767231651107437
job_06436,3.453292467724047,0.03435710732535521
job_06437,3.373495750657363,0.020797191547857447
job_06438,3.0749656275955224,0.010165112807184217
job_06439,3.619335705477228,0.02948498285279749
job_06440,4.208100186323448,0.05789051432256996
job_06441,3.005741475947223,0.025743137473282832
job_06442,3.9107867031158117,0.001981059822572502
job_06443,4.682644261485896,0.04893409170479785
job_06444,5.477734800294362,0.09977492892645687
job_06445,3.0955642977854163,0.024592105188312757
job_06446,4.391183677316036,0.021014007702419662
job_06447,3.0847217771110063,0.008147785882409749
job_06448,3.4621003956028895,0.03415371748135044
job_06449,4.0627409517379185,0.004410393055367848
job_06450,3.0238019957566333,0.02574679602682906
job_06451,4.248110975642777,0.036933178221619255
job_06452,4.095527304755609,0.015087165675775576
job_06453,3.1110624567277303,0.024661502131834014
job_06454,3.6353850570445156,0.02944816441203696
job_06455,5.52421160205694,0.07994540973038854
job_06456,3.583955667438051,0.015661593672389413
job_06457,3.6350907317846524,0.02040665329373458
job_06458,2.9726762108719598,0.011944661469264404
job_06459,3.2398928481257294,0.022260835405166483
job_06460,2.9140244596669085,0.019565873749296834
job_06461,2.850349629056966,0.019737223229598536
job_06462,4.064457974710767,0.015283030492597029
job_06463,3.0349131310816597,0.01831817117055532
job_06464,3.559149208315594,0.018471618484856022
job_06465,2.8551375665214747,0.017552767738694058
job_06466,3.141065749986263,0.009480303514247643
job_06467,3.041198465816349,0.01866957352436333
job_06468,3.0642481923739133,0.0186115664573136
job_06469,3.185036437763757,0.02017602225018535
job_06470,3.0809259540159033,0.012519175393806259
job_06471,2.8150295953145923,0.01903269086027628
job_06472,2.8959822243388156,0.020616642263527996
job_06473,3.5657002309393606,0.02957578221630476
job_06474,2.980736399297174,0.012547377260618456
job_06475,3.365683844443663,0.011926008583797847
job_06476,2.982137844003772,0.01248542575853567
job_06477,3.0176414527482485,0.015586830113367322
job_06478,3.6168998949582476,0.014375616268672847
job_06479,3.2404858532178453,0.020079814230794336
job_06480,3.211220845003355,0.01713972446720231
job_06481,3.1911026658872803,0.01243263503694469
job_06482,3.107099604188351,0.018561569347759568
job_06483,3.0411263940672217,0.015204854366609084
job_06484,3.3841739843385246,0.02307774186007972
job_06485,2.89220498843375,0.017922165416159822
job_06486,3.9369805526716024,0.01591301783454021
job_06487,3.0052587019343395,0.018313656855738592
job_06488,3.0155133150953786,0.018897584075117255
job_06489,4.042526737481235,0.013722917014953786
job_06490,3.6308662089367996,0.023279128987703082
job_06491,2.9139398423643885,0.018147731053589328
job_06492,3.168181228368557,0.020195361600183467
job_06493,3.467216502650576,0.006098071382251558
job_06494,3.5605559211924205,0.011073104306027039
job_06495,3.1577725173555065,0.018272378228466037
job_06496,2.966716851296879,0.017621896310030992
job_06497,3.1907453595800264,0.019830758913564672
job_06498,4.153893109484268,0.018874411333838548
job_06499,3.0536959653980813,0.019501042298097956
job_06500,3.361006256851385,0.019726944898148652
job_06501,2.899100868179032,0.018925719344976173
job_06502,3.3081936170282797,0.012586564048740439
job_06503,3.3629369921265444,0.01591104917532056
job_06504,3.2451842428238122,0.019582006395232682
job_06505,3.411231672321593,0.028647872417295706
job_06506,2.9605488639431554,0.018307809263470174
job_06507,3.1102444586330424,0.019993013682110913
job_06508,3.0474599144533916,0.01742407945438796
job_06509,3.570603602537305,0.003052967036882457
job_06510,2.9496284668407236,0.018228250312265076
job_06511,3.3512841194913854,0.013675751686099375
job_06512,3.2194507464598856,0.015552940700275795
job_06513,3.4474093576097724,0.02150950416721473
job_06514,3.2360585761328853,0.015363468802452655
job_06515,2.958033993927443,0.015255613933812202
job_06516,3.734350392793245,0.013812044479500307
job_06517,3.4132659940920713,0.021263444442092088
job_06518,3.259125448118142,0.015714623085156976
job_06519,3.4475142621997192,0.002690200464587038
