name,a,b,p,q,RMS,std_dev_abs_diff,max_abs_difference
job_04564,1.218076461516526,-0.025840566562162198,0.7063312679106293,0.42551206597364427,0.09261613771856966,0.0692801886963375,1.031332827582551
job_04565,1.0804168101393734,-0.03318584811890677,0.713681556983166,0.43460981989561687,0.08242742694018784,0.05891514027984734,0.8894678122447464
job_04566,0.10085605872998352,0.7521216252482087,0.4094661729837647,0.20051959818959342,0.07640339479448652,0.05075993055765244,0.7611918294973652
job_04568,1.2170486530722235,-0.02297962873236555,0.7045832649500132,0.42285700853095426,0.09285495039961819,0.07085074694225413,1.0317690676130393
job_04569,1.3378952581897705,-0.031845356236643786,0.73273613903704,0.4442216728588533,0.10721396996725249,0.0909597741112051,1.1575249269235914
job_04573,1.1206221160022487,-0.029898575721984344,0.7144450128730087,0.4338795451876256,0.07988961515987943,0.0590343078666932,0.9341942742847429
job_04575,1.143389434940689,-0.03024717018265783,0.7414562092845856,0.45710932062003395,0.09740063241097585,0.07310956828501408,0.9775187757931219
job_04577,1.1576719160876334,-0.03621766166881648,0.7246806793920614,0.44181434483915333,0.08575084801039953,0.06567244466289725,0.9681524458694006
job_04578,1.2029186706414874,-0.03694075447984223,0.7350778122907059,0.4475764038924021,0.08716987317742982,0.0714045149129301,1.016988616271369
job_04579,1.0670057999352873,-0.031220112171661065,0.7267869482690311,0.4336047503451031,0.06282402896143684,0.05777519609575281,0.8779121137437926
job_04580,1.2047279770603383,-0.02535682877103548,0.7045602500128584,0.42523755516666056,0.09254324831952822,0.0696467908119242,1.0180288653778462
job_04581,1.037179284942574,-0.025013940001965548,0.709020700791558,0.42322198961281243,0.06137015883137956,0.051897566864700914,0.8488880493658166
job_04583,1.2399043017435454,-0.030735143583114116,0.7150846384133962,0.4360769284217329,0.1060630693701624,0.07347339097353128,1.0547104899773458
job_04584,1.0548696096618855,-0.03235748746100904,0.7291400341150317,0.43954478440513833,0.06772838369375853,0.05639808523003324,0.8692285416299923
job_04586,1.0514915177042214,-0.03665699646526285,0.7235351708677791,0.4425636447261146,0.07584684495342886,0.05534925537907353,0.8620897672143546
job_04587,1.2009169261848571,-0.0338224081153155,0.7243401404118855,0.43944119018281913,0.08888429832554451,0.07155941504885505,1.013446375838463
job_04589,1.1106893220345886,-0.03293982395963448,0.7204592035138841,0.4357064514152366,0.07416201013667144,0.060710636175392754,0.9209071548030874
job_04592,0.2006722834250441,0.6875125615119296,0.4251935282360488,0.2085114549460115,0.06439649574922379,0.053477657425127355,0.7915969221007648
job_04593,-1.0029679287125715,1.371076544265467,0.35889389635069263,0.16213217766950458,0.05746109271868703,0.04441012861350737,0.386298214830221
job_04595,0.9369055006649197,-0.025139489061082206,0.7237683809608055,0.43720641800155924,0.05466399006215278,0.045511980631321454,0.7612078716630657
job_04596,1.042997668388602,-0.03256537455513554,0.7125795400499374,0.42929464541323004,0.06680142372791888,0.0510457396977152,0.848316817349368
job_04597,1.1679336510963552,-0.02056244871700829,0.7010270108249157,0.42064363610472455,0.08114439605896902,0.06205231579790083,0.9849906506537971
job_04598,1.1988679491420413,-0.034139315168929485,0.7312588239024944,0.44680192768149984,0.08254228499493245,0.06328598204242458,0.9929791784818536
