name,a,b,c,d,p,q,RMS,std_dev_abs_diff,max_abs_difference
job_04759,0.583260581717553,-0.39915521099983126,0.7384873840450589,0.7912707176542402,0.49661072398060757,0.49661752311173535,0.033317625393814554,0.024579909211269447,0.4394772452372193
job_04760,0.5805499655600647,1.4885975858660168,-1.4310210190108175,1.1312545526606703,0.7426025161011341,0.7426022750114304,0.06488392990351945,0.03697293098653139,0.7236334675847362
job_04762,0.7418741082734164,0.1560591923585255,1.088140502275085e-16,0.9210173747972045,0.6064168386518857,5.229983425983457,0.034136799493169126,0.024670947594530045,0.46441669936805796
job_04763,0.5004231260911517,-1.391050682060518,1.4550427572447524,1.2003248644693107,0.7252586850525357,0.7252593861901317,0.04600371876106423,0.03486975966855165,0.797484798724614
job_04764,0.5079181587557283,-0.560798701046771,1.0293526648698375,0.70594927103868,0.45752015607693247,0.45751578654962066,0.029420603712113417,0.020594521931657016,0.3857978774212053
job_04765,0.6525174647175858,1.0431196941886496,-0.893951283972885,0.9727008075953996,0.6074201519432761,0.6074200107082182,0.02810237475856101,0.023175070268699267,0.5601341250666497
job_04766,0.6287692532553948,-0.8361125126674673,1.044487417089543,0.9385394585889467,0.5676747197513314,0.5676793999379923,0.03338176995008196,0.02632820416600472,0.5241258423225295
job_04768,0.20152575831210967,-1.2266562802982162,1.668688768378201,0.9050042182946834,0.46969594121588965,0.4696947200187088,0.041432877190244174,0.03289276333196274,0.7180817536079054
job_04769,0.6758452603230549,0.6915379001867996,-0.5765173950868827,0.9927370071904433,0.6472248908224043,0.6472252574724464,0.059352367805780015,0.03468522804348854,0.5714742345770283
job_04771,0.43382063250524894,1.8065040471265112,-1.2973865377302816,0.6990011266907922,0.45664049345259955,0.45663854587698344,0.0324785500104935,0.021370647580489215,0.41875185809852167
job_04772,-8.178541653207985,9.428408526544274,7.05036410855139e-07,-1.2098742571217675,0.1820494432858388,2.046930417749894,0.025261154594992185,0.015463643605180948,0.1915966749148157
job_04774,0.40748432157608505,1.672867176759093,-1.1247666043044369,0.6893209101201557,0.44290049996205005,0.4428950929574142,0.027394209289301943,0.021527750505037965,0.40642510596925896
job_04775,0.33606377625587563,-0.2987562133271861,0.8131588338894334,0.7656437145147358,0.448488594624937,0.44849255200018956,0.02831741458102422,0.023660481681222135,0.511413603181877
job_04776,377.4528604012479,446.18236760377994,-822.6553665123109,19.043388124303597,0.10781037500823853,0.08029748465079121,0.033633343147233534,0.026858869761634617,0.3825585072831499
job_04777,0.7172073016520519,-0.00022059755312310984,0.22488135713366142,0.8477463477770348,1.2737927197669092,0.5660086283031996,0.030100289040449764,0.023509857795962864,0.42022193876740976
job_04778,0.3175180137767363,-0.28960763825215574,0.8878978417682365,0.6758178161116813,0.4399363588088217,0.43993236314107526,0.025138762183749674,0.020397347513785306,0.445981782707183
job_04779,-15919.147052056345,15920.347277255238,0.01515279455321667,-77.26069644507393,0.004882868987555476,0.7920011767507357,0.018309927950768617,0.012820826209417154,0.15957754604062546
job_04780,0.8076979887534624,1.4752754316387033,-1.3213147069201778,0.8603132286863987,0.767856675942381,0.7789494203631387,0.02906070139313092,0.02357165459336962,0.40005128652801214
job_04781,0.6321354123761795,1.750245700118686,-1.5923901712558992,0.9716350357500306,0.5997101580488768,0.5997087349562129,0.033889721811771946,0.024790149117060532,0.5720290587610337
job_04783,0.41014720196934484,-2.0801024054509874e-18,0.1700594763152398,1.1299526208232913,5.686017826530984,0.6072036846516732,0.03879798049954715,0.035667711153150615,0.7819233217154155
job_04787,0.7266156431055846,-2.0184007873332326,2.5206226025105534,0.425111088822829,0.6636806673149033,0.6455724788423001,0.1027408020122079,0.051311562173378386,0.27942423894217616
job_04788,0.5617923664490367,0.47923889757756066,-9.48287214621322e-12,0.643892811102728,0.45477892862299213,3.446958314218522,0.019791474265260525,0.016277414379026228,0.3210087359828855
job_04789,0.1731613051038789,0.833557782153761,-2.358323842712504e-09,0.5290957459104273,0.40800380691414906,2.7478138090171935,0.03096402472527877,0.02377945241592143,0.35501091510068394
job_04790,0.7761495387407933,-0.6979169075601952,0.9524950428194056,0.7756368906844652,0.6746991433762384,0.6491760477338716,0.03221774806257294,0.024135283753163234,0.33073232599999636
job_04791,0.7877655843280411,1.0932223600185105,-0.9776826544449424,0.9272282328852082,0.8049676777896511,0.8163458356611749,0.025802565534687367,0.022233224462093297,0.4585247100983909
job_04792,-3755.3783973905984,3756.1552175131205,0.2614059757819239,-25.964875159470306,0.00707713716512554,0.5170955751667365,0.03199100326999311,0.02736951674485819,0.3238439016959085
job_04794,0.7540548522420915,-0.8604380257461752,1.0565098015611536,0.8516850192129921,0.7113952266784196,0.6933005331302431,0.027449983864555876,0.021270889761380002,0.4118933719429302
job_04795,-0.6359039522700636,2.0408072125312535,-0.6267796029565744,0.44995238055747033,0.3444949503253428,0.34449015886335954,0.07290365595584478,0.04372694520641405,0.5838263426953845
job_04796,0.3686954897403936,0.4328048445111964,-2.132363933294853e-12,0.8522032858128948,0.47726798944089477,3.582803235250474,0.02982281383816333,0.02724666253796781,0.5601496657505424
job_04797,0.7700204755210887,1.4866007634943341,-1.3708409008545024,0.9503202120042689,0.7765978469045236,0.784113467705752,0.02533144446527298,0.02231269277956883,0.4764396618390798
job_04798,-94.48102468964443,94.92101171977835,0.6934532937503419,0.5471090479459809,-0.00021558321662716777,0.4210944734839274,0.033231288134317714,0.02477582689928281,0.2597317340241878
job_04799,0.41744932628414017,1.3987608143796548,-0.6761797965649277,0.4316648301301859,0.4950663666644834,0.5475260152809294,0.030214528218163745,0.023140505470463212,0.2220696559011328
job_04802,0.5602941216789622,-2.4154284162226936,2.964693540009828,0.5702147979763057,0.5398464753264547,0.5263553950738427,0.04089695067807542,0.024916608598584186,0.2525007545339033
job_04803,-558.4359190405255,0.3969152685992728,559.0461400681764,-7.038581731657198,0.46734984164189713,0.013782053613539513,0.05029524331684638,0.03692205401026883,0.35453370374977644
job_04806,0.22210817133720262,1.4387982591321646e-26,0.8086145404075548,0.5499208196399791,8.3702342325156,0.41327791001446484,0.043331578782296674,0.02949850867268178,0.3312272882552427
job_04807,-1.5521709827437153,2.5801992029904475,1.3191793419354616e-06,0.07754772253355346,0.27890994960704907,2.0000695334151084,0.03289093993969651,0.023990990665983345,0.333800460573926
job_04808,0.6159683793573558,-1.3012122093130223e-07,0.30076162287519914,0.8334920451748677,2.1621171059795197,0.5157930087544373,0.026290315017118183,0.02346873849103869,0.44522012788866594
job_04810,0.27679932805222596,0.6176235855290161,-0.26817483050576824,0.964410508923148,0.49284459258456637,0.4928508752930399,0.043096110092928415,0.03352760282390938,0.7360119169245263
job_04812,-2.1199393930378028,1.6827668102733664e-06,3.224049686443288,-0.16323561757838378,1.8393379978192725,0.2690492749525859,0.028853904154318852,0.020896524470508607,0.25813802382770445
job_04813,-39220.12658212498,39221.057495128916,0.0008725105657559561,-126.05746712947675,0.003230990978318931,1.197043099241229,0.06272766585447806,0.03379764979608433,0.430104485501443
job_04814,0.5764583463277153,-1.3369234854203775,1.4713432426795672,1.0510767868620319,0.6234023541225275,0.6234027253618497,0.03157832542913734,0.02695278014820824,0.6511218964130951
job_04815,0.8019830590457815,-0.8893005484880931,0.9942796896992007,0.9834420494293822,0.8193685928334846,0.808724225008424,0.03253112151783431,0.026823856646454217,0.45482779974311105
job_04816,0.6297108151527253,1.5137526653369042,-1.3414589467037448,0.9582639112153476,0.6038957952579823,0.6038997098969295,0.058141344715493926,0.031222377626824737,0.5596754662141152
job_04817,0.7319238345449052,1.0882171238084553,-0.9859553514874082,1.014477435996045,0.8085748494762643,0.8182956489628792,0.03857948084130516,0.032835460011463605,0.5278843931340476
job_04821,0.36326918225073307,-1.224049246349655,1.5361295123093,0.9557381391452503,0.519961571342905,0.5199628089518189,0.03741128818783553,0.028110613258898434,0.6864105517896222
job_04823,0.5206870478146389,-0.254867353083588,0.5779016243773158,0.8663392863180569,0.5012061589637316,0.5012114044386764,0.05045275106804214,0.0362033906955427,0.5183686808916332
job_04825,-83.21263296055885,83.60055046056088,0.656691429781052,0.6912985357875039,-0.0012488673153537412,0.4204890739014779,0.033683614951385346,0.021362629988860276,0.3174110702169155
job_04827,0.42703142478210937,1.5125799537486275,-1.39148216910645,1.1627485403170292,0.629631511911284,0.6296327519727177,0.03797671865184389,0.03361051457567446,0.813500790575713
job_04828,-0.3580007421451988,0.5906340877037102,-0.577183003302616,1.7436948891445794,0.9874228351644359,0.9874227913864536,0.08389341782167535,0.06860740651800508,1.7066496577441046
job_04829,0.1321766700320192,-1.3603451348972966,1.5053973665526088,1.2544854643211696,0.597799335739936,0.5977984573540793,0.06690711344788226,0.046342783644758245,1.0844510983126685
job_04830,0.7749216633222263,1.693474864023668,-1.5248027461334583,0.8980218136859818,0.7262137437884078,0.7358448836217503,0.03405231147021817,0.028166588549058427,0.4183762187875639
job_04831,-0.28192620793635276,-0.9142172044223723,1.9747424318551696,0.5389699888397743,0.3724488690858495,0.3724516777185041,0.04346676949334392,0.027679385022221507,0.5836509805035555
job_04832,0.6969184216744796,1.7663019323405702,-1.568321855959783,0.8847489973527829,0.5622722795206075,0.5622719524347908,0.044736775925046525,0.02710804260893215,0.46674150194473296
job_04834,0.5284188615891597,0.6026290709309148,-7.674256087522503e-18,0.5496782934236409,0.4290091935440671,5.37442546726733,0.024467214948396387,0.02047120649067533,0.23709374455534205
job_04835,-8323.682402446053,0.00041317091124364725,8324.735804414495,-60.96415544324795,1.2785392705313163,0.00739021165806918,0.03896299357181549,0.022119120940241013,0.3076548606460989
job_04836,0.5651439503726127,-6.288059289746927,6.374543055920645,1.0965705371469254,0.69096093043607,0.6909609550564588,0.06242496205660442,0.03797416421060997,0.7106322834536698
job_04837,0.41612342786617446,1.0291903144083505,-0.5965196345263111,0.8144451572176089,0.4749093774023167,0.4749140172730016,0.04158936444986567,0.026835559825914172,0.5130358922517861
job_04838,-0.22954488764085335,-0.4020856882929042,0.42192493829249456,1.5792068599577163,0.9416252977511714,0.9416243050221365,0.099651761045066,0.0727359772812476,1.572135637641263
job_04842,0.10741182021143506,0.8019395521311922,-1.2819629704652893e-05,0.6059608673483372,0.4163491977994858,1.4138673770984402,0.037315767330912124,0.028930650447909628,0.45213144728707744
job_04843,0.2548707271639136,1.5383921721670824,-1.3019376153377789,1.104034773370837,0.5409648425802767,0.5409639454888423,0.058307989933325505,0.03677598746426776,0.8705147160067828
job_04845,0.6317750574477202,1.5449506595974568e-19,0.42376369812555126,0.6634465708472566,6.061057964157956,0.4996985505975917,0.035644989488746046,0.02895326427689998,0.3063212444267287
job_04846,-3238.1421593031077,3239.0343493469168,0.10947205943043964,-16.770641680446836,0.0054328832830379415,0.6266287516435342,0.02699690192981448,0.02138829371250345,0.36060789676053706
job_04848,0.25405149598624294,-1.4292937305934785,1.4715551386689936,1.3524807009541373,0.8258687225724631,0.8258687149785452,0.06140528492210686,0.04450296129010726,1.065527095938242
job_04849,0.31210997953254443,0.6731056841469164,-0.3316095557898158,0.954318448874621,0.49666714901112546,0.49666357653671117,0.03420554336855165,0.03091067710428874,0.7083438921103549
job_04850,0.7176399676239278,-0.8470959688298199,0.9572013821354368,1.0136660520801106,0.8212175499089837,0.8093836560531081,0.03419983242497361,0.02688122271512997,0.5340646190704552
job_04852,0.6863228022784577,1.022653676579486,-0.9634247103332223,1.1249640175891074,0.9203271164244776,0.9265517602220388,0.04049147730591738,0.029445259413169396,0.6165882314752784
job_04853,0.6879362767681905,0.5571648443319406,-0.30186087268637896,0.8231397670891525,0.5332400639471824,0.5332384222970686,0.029403416523191905,0.023106838619223087,0.41876975158624785
job_04854,0.734648870198051,-1.0331001364142713,1.1174393146329096,1.0378102975639079,0.8435559536841364,0.8360341676221181,0.028970506847751314,0.026098528168949562,0.5432819515833108
job_04855,0.17803456798066056,1.435801906595207e-20,1.0540527933463852,0.27474359580602564,6.45703431980647,0.39024117910982875,0.035047678454758216,0.024920034723419228,0.26242706661755255
job_04856,0.42161844518958286,1.051939911017761,-0.48852840767280553,0.659178472197982,0.4380197399575371,0.4380166992130062,0.02244079962511808,0.018459844224902846,0.37720005146546187
job_04857,0.46550791821627463,1.3739534329096605,-1.1761011083081978,1.0319002311593988,0.572996686336741,0.5729964937222157,0.04476831458138611,0.03555533511803835,0.6988497571822625
job_04858,0.35414325406075653,1.6239897454508552,-1.279500541216142,0.9091553272948065,0.4933397904766542,0.4933390784681549,0.03315230252973625,0.02843185653797881,0.6631975417045304
job_04859,0.5608287735425784,0.37846105995396345,-1.3809767852801414e-05,0.7678742703536593,0.49402597621513067,1.5569930359604125,0.027866191365667214,0.022172702345485195,0.4228339762713109
job_04861,0.02831297169051677,-1.1321129314059375,2.1727585830550993,0.4100448444327706,0.3713574063602122,0.3713542179128993,0.031112917507263714,0.020738789409622118,0.2930813766603213
job_04862,-3.7689480272270086,4.972584046020095,1.1519953843927302e-10,-0.5315829132191372,0.23003208848155926,3.225319561673708,0.029041405704882416,0.021614784325146765,0.20701685095960265
job_04863,0.136636568362307,1.7492908220109373,-1.129844875541269,0.7748845092112999,0.44743990842341297,0.4474419939231528,0.03696862005021968,0.02907964322724924,0.6060274851680245
job_04864,-7951.890923273596,0.005512046057723616,7953.005895514017,-56.397704495078244,0.9288238359373802,0.0071613263532275895,0.03023050343226181,0.01848737746385474,0.24126571352186876
job_04865,0.306353257720201,-1.1782582798601213,1.6357627374572066,0.8175419579615947,0.4824929561655011,0.48249438227169744,0.03259291504661505,0.02550222028238695,0.5982122846827136
job_04867,0.294251582941666,0.4370454255385895,-0.21963527393193066,1.0784829685365198,0.5509416692607958,0.5509368470442169,0.07075075640616929,0.041670289577130655,0.8503382654516753
job_04868,0.8543481370526071,0.7577216148853219,-0.5873849173379649,0.8236129131940421,0.7335540356867997,0.7582574826782641,0.029978978188151147,0.024562980051350002,0.33735516540003596
job_04869,0.5083537614380307,0.6824990062268682,-0.1911141650380628,0.6779017641671791,0.4594242352413669,0.45945054724013384,0.02776934852645237,0.021792323267791278,0.3626713973731639
job_04870,0.21127747221235502,-1.341090933746712,1.4307694798694863,1.2886416750634055,0.6927349081316272,0.6927350303556293,0.05949441295229899,0.04175911517257969,1.0603139816648708
job_04871,0.5537828022997208,-1.0119517404111353,1.083960027249316,1.1593396759599062,0.8886285685646024,0.8813639632610129,0.04723790350105337,0.03380830932722561,0.7360189108620986
job_04872,0.3787165241012512,0.6390066688628859,-2.206294954299617e-20,0.5803909997811797,0.4276535824325599,6.164147602802274,0.01898705101702774,0.01674272811490437,0.3438168070358629
job_04873,0.5886217368710873,0.9958119923988701,-0.5774514325756497,0.7008712915073789,0.4738129938028787,0.47381225483396083,0.03330415808512469,0.02420467611786431,0.3552077033056922
job_04874,0.5003715508964456,-0.23580118441137007,0.6748453885408738,0.760584810011049,0.4733063475252796,0.4733640808439077,0.034134411212525584,0.026064536428079616,0.4231942449740508
job_04876,0.20090085037834948,1.3758012823093473,-0.425741162542664,0.39340243790160634,0.4057853178952598,0.4456410192601602,0.023500062353409748,0.019091359393785274,0.22871672286803268
job_04879,0.33596380265940584,-1.2627131503736253,1.5110017428058296,1.043715223621944,0.5407493456953725,0.5407506596443373,0.03807265760029935,0.03227529308785099,0.7778976049083899
job_04882,0.39213735188180104,-1.2621578137567722,1.4687400817173704,1.066530108987279,0.5564104870942094,0.5564104446623471,0.04208798608687066,0.03156335421952111,0.7633503801576007
job_04884,0.6866780871292611,-0.9855103287000542,1.0434054358816531,1.1261195297753588,0.9285399416677547,0.922591846903868,0.03980269349240644,0.029010902251859,0.6173468056891399
job_04885,-1.7695435301797517,2.9441231828268055,4.044143566400901e-09,-0.1421984982280602,0.2712147092658355,2.815871435830743,0.023922203696901876,0.019094208123789636,0.19657908946881686
job_04886,0.1862704416728985,1.5510767224985826,-1.2358198589703993,1.0714213778491521,0.5113876904585543,0.5113834235991895,0.062236786349718035,0.043470533942902435,0.8602726947989181
