name,a,b,c,d,p,RMS,std_dev_abs_diff,max_abs_difference
job_02033,-1.9636648210071597,0.010963077102176661,2.0985728868759033,3.2798531953898507,1.003856267329477,0.03471551548817563,0.02123062612911146,0.2636073617637147
job_02034,-0.03756303080298032,0.5024849818151862,0.861749901146397,1.2514832596145835,0.4468874532328341,0.03065492189304368,0.016920538201663626,0.19756111412672683
job_02035,0.4259863098530274,0.3529083247260343,0.8495299213699051,0.4640790676555285,0.49010248955045643,0.02419372887057488,0.021013002831943378,0.25928211307932414
job_02036,-20.050210717863607,3.628829801290965,3.358273662251122,180.34619743261518,0.21495152259832317,0.03363719407336013,0.022263185506602435,0.31892804178636713
job_02038,-0.3858989166532874,0.15925403245957867,1.3148451912551589,1.8873964632744678,0.5800224027142565,0.036093267065129685,0.02047749572820152,0.19494192434967417
job_02039,-6.65035651966211,4.217250361629788e-05,3.345245625456247,10.088235632641101,1.6246297516036647,0.05096727885593107,0.028326331514858236,0.19875412186454788
job_02040,-6.363397550126089,6.452498655450055e-05,3.076249344459663,13.083534761278674,1.564055080776833,0.04987577938332588,0.040527050888775194,0.4964749529452026
job_02041,-1.5713853129105537,0.01775944291726033,1.8464908895056353,3.7739914745571332,0.8596044410554768,0.03194867863886507,0.02170007628949257,0.21020984171624968
job_02042,-2.6465099449367266,0.0021282201977831467,2.189494918261126,5.377593405321324,1.1411253299722253,0.03336941803911681,0.021330255999676122,0.24596452906156374
job_02043,0.30518346772526733,0.5483595725796745,0.6811356705351518,0.6253578935865393,0.43888052040890024,0.04642130038710385,0.028002540506129693,0.2181872989051017
job_02044,-0.48821568932399084,0.45595232747037373,1.1103863583892981,1.7405575941159872,0.45838540058012933,0.02439490222742637,0.019690706618556986,0.2745846949081159
job_02045,-4.061584883171902,0.0066145208209668505,2.5577330604725006,7.566636358448867,0.9372213609610368,0.02882669034466621,0.020506811931696064,0.23911252098862001
job_02046,-0.7397052126461134,0.02225684167398428,1.6490306399207455,2.030862259919546,0.8604230332649722,0.03723341231230973,0.022447044177995878,0.25094544024333776
job_02047,-1.9352048608157504,0.009923432777539286,1.9483242694528702,4.504260360810569,0.9782240428470698,0.0445598034350907,0.02616629071608915,0.2440088872261139
job_02048,0.07248804531221979,1.2251118020431713,0.23813406398894504,-0.31942270220629115,0.35682241734353426,0.027228356143838003,0.020411139044705325,0.27718323039992865
job_02049,-0.4207924807520305,0.035137215812706415,1.5235133721833918,1.5810497449893448,0.7961493266343024,0.036149497785541315,0.02200644622470093,0.3033856837989437
job_02050,-0.15798005800774978,1.3778478478496625,0.24202791498652354,-0.21751774200230992,0.34699269077937833,0.04092919500432242,0.030713778883084186,0.24627747184101834
job_02051,-0.3353725462416775,0.3303674494910259,1.1198259226146732,1.8462423968960848,0.4894578795816747,0.026490276119902338,0.0173152247030363,0.19573755446150298
job_02052,0.42718990307553856,0.7140683521876815,0.4881417504207594,0.07892243201110465,0.4094234393301816,0.024293785210224652,0.017698293159451654,0.2451596925068369
job_02053,-0.9479370823729536,0.09646072324214237,1.6022085597331592,2.421252310103594,0.6460095676959186,0.030302286006458873,0.017243734070311115,0.2429591654061476
job_02054,-0.6350855061394803,0.10954277813464726,1.4312074404305062,2.474224503355751,0.6271396775935527,0.024269847534603973,0.0188984664089012,0.19300793310250342
job_02055,-3.4478811434510557,0.020651635703696207,2.513656782696245,5.357775292293532,0.8111673910145537,0.023322243363401062,0.01847461066936077,0.1505978933990666
job_02056,0.1132719364790991,0.8163170698225409,0.5440551547319588,0.4789933023009958,0.4068254640087437,0.03748069321883161,0.023287502433678955,0.2192886678298276
job_02057,0.2681464267724956,0.25212283228601245,0.9842538651319149,0.8650028686120401,0.5294982107115423,0.03370879834243275,0.02181915990698136,0.22762212653676683
job_02058,0.02949552614057065,0.4474119167396234,0.8756740723569133,1.2302629059379948,0.4584876481332308,0.028955349085278997,0.018873981554947836,0.18324799763070398
job_02059,0.1778196756036161,0.21420151931798373,1.0223633622482622,1.1981414053162263,0.5417691374433667,0.024885039129656852,0.015287482795836135,0.19013374678172545
job_02060,-9.24359404585488,2.6458804561624134e-05,4.089442928355564,12.584467708705079,1.7453544112743908,0.06809634747767314,0.03779391518989424,0.22807630339076423
job_02061,-6.7123471007787225,0.00029063446472555384,3.3334731521674783,10.548949330181507,1.353344609744954,0.027691946887578894,0.021234503399424016,0.2326923166817021
job_02062,-1.3881967752259186,0.05771694425736893,1.814534725591574,2.928525350077838,0.7023061635028829,0.023988726874988403,0.015169192010425043,0.2092770596942124
job_02063,0.41358553067184217,0.8082202179393598,0.4540838722051742,-0.17244409746269682,0.40172588840212453,0.04752731737747302,0.03292848787279922,0.28068942698973953
job_02064,-6.268594782689824,0.00034217481134739654,3.209248200591727,10.185409905707314,1.3428329993242027,0.05003280873982431,0.03274580433414573,0.268301700275535
job_02065,0.08128560773783851,0.4437332577017214,0.9278596646110279,0.7335870563217486,0.4655134808978198,0.045780180521217365,0.027512062185791993,0.32652951596305657
job_02066,-1.6712969234879973,0.008578531396471271,1.9539942857714945,3.4165638930958844,0.9717883384726038,0.02141571955348768,0.014071238467568505,0.15834629786454846
job_02067,0.20175527171255583,0.3410853224287272,0.9259540533758456,0.9939985277544326,0.49702839335340243,0.05801836025391179,0.03732977867096686,0.21219141568997713
job_02068,0.4319710623822513,0.8180328172820223,0.42469573714214026,-0.18948735281949616,0.3978537629412628,0.02935428746979974,0.023586233624498073,0.2764184752366359
job_02069,-0.13162492120409933,0.22260053329837032,1.1215327468093592,1.7303525852918074,0.5422642116565883,0.020030519044360325,0.015286358587956171,0.18095944214614956
job_02072,-7904.950212341961,7879.774360554738,5.616962932024469,109.40829343059727,9.752520312491329e-05,0.05502343846691076,0.036908714220108316,0.34301324704244984
job_02073,0.026027279084627094,1.2517066269335664,0.23949874753379738,-0.31078275862158594,0.3555728022871014,0.03416276585775619,0.024963009418726746,0.2655386253213454
job_02074,-0.7011202280110957,0.06603416025850409,1.6173442420141504,1.7904670457647178,0.6971833479526485,0.032872261835469485,0.026315857858273888,0.33741288003358694
job_02076,-2.0837721577878634,0.010632255169057615,2.14311428963882,3.4380017564030254,0.9808319997687953,0.031720125469607265,0.01845243212105778,0.2413519436676712
job_02078,-0.3749549198013464,0.5160891424563346,0.9522680732416939,2.014877003431584,0.46280274488883705,0.024273890607900726,0.015608536991220955,0.17203676954858005
job_02079,0.33600700830805924,0.6396041930776502,0.6061282022658581,0.28039090089390983,0.4214495008392514,0.03834569173648068,0.026903835378961058,0.23687486533180002
job_02080,-2.2593042946924267,0.012242974168622266,2.1903627851774212,3.6025992497996104,0.8953286206269406,0.062253671842543025,0.03406973089786182,0.2653370608879855
job_02081,-5.741548246756284,0.005690479842039461,3.072321551308107,9.50612274645996,0.9618653875118774,0.034408039369339435,0.02157234764575496,0.28674656266423004
job_02082,-0.26305264177873533,0.07265050732335464,1.3573960297263843,1.7669282349578583,0.6920202453064305,0.02373083892376188,0.016639660574892225,0.17065893372715246
job_02083,0.15053120823784816,0.292756066822735,0.9924721443644836,1.0199539444088788,0.5176005149176381,0.02940246644374719,0.019337284467024516,0.2209006585118749
job_02084,-0.825365409035029,0.07708763933955232,1.5875902349104658,2.360447096704539,0.6743338221922404,0.02814289740269294,0.019583703784265338,0.1857508762850173
job_02085,-5.208639240866582,0.000642960737271511,2.8894385325747596,9.031343698392297,1.2494245921642066,0.04940681856737852,0.026874837859706208,0.24191191135910128
job_02088,-4.599841220107981,0.002090371722982734,2.6916943084707157,8.683046175986485,1.1135899548922574,0.030100239376812114,0.0242965446368696,0.2922752962921249
job_02089,-0.09674805344484808,0.8366255568450978,0.6113678218121449,0.9795370860151446,0.3924647659466791,0.033421808464130856,0.018980531632850645,0.20435201798048008
job_02090,5.05380217165768,0.1368211931016527,0.10184250135515728,-28.997217040143223,0.6956650940176751,0.21887143502349296,0.160618669767954,1.952385161130444
job_02091,0.13668393378016816,0.04899987745332681,1.393576596080015,0.6224917230809043,0.8228065852861994,0.09936101542420638,0.05139037298618303,0.50176658349151
