name,p1,RMS,std_dev_abs_diff,max_abs_difference
job_00547,6.308069948064498,0.6130381058175227,0.2839981566594281,1.4234698782232371
job_00548,5.257172054406344,0.2126221989710328,0.11196814038030731,0.7030062638232037
job_00553,6.297848182679951,0.22459833307067933,0.10516932779270255,0.8387118096730695
job_00556,4.018740741484082,0.04174823536290821,0.03462131687307271,0.515408591579775
job_00558,4.996155441639827,0.07046898088702908,0.05147531397052517,0.6659223584496845
job_00559,5.411708164410636,0.43888518368202173,0.21754610613989334,0.9635231382287373
job_00560,5.825242452519604,0.17116094337579227,0.08306190132171834,0.7785616277921981
job_00561,5.022024415998289,0.15106963117075686,0.0652425927950657,0.6693934010344162
job_00564,4.833146171136548,0.20695337466337738,0.10113866658145909,0.6423180127193739
job_00566,4.92680591257246,0.16937019057077157,0.08629296976100305,0.6555001783718126
job_00568,5.367243664332403,0.3224514653368126,0.15171330894614135,0.7173503731420439
job_00569,4.79860597671041,0.07832230616832532,0.05123229864876803,0.6367213725006684
job_00573,5.59400518069688,0.08530789300525561,0.06912910018629088,0.7488392255269516
job_00574,4.536474921504489,0.052518385245604114,0.040748762459858444,0.5978687727428309
job_00575,4.306962335203744,0.1437473244235617,0.06867121141769261,0.5620447879957644
job_00576,5.679461234238268,0.10146638398061764,0.07534826811297468,0.7601606509488723
job_00578,4.4207048712650145,0.06927684856589311,0.04580251855717304,0.5789835323181021
job_00579,5.094824754848283,0.162360526076824,0.06935087257867638,0.680329070373
job_00581,5.269201919276044,0.20342472702085662,0.09276894972919048,0.7041960097707831
job_00585,4.88941708008236,0.05421451420708765,0.04601468333292587,0.6505332259234244
job_00586,5.3354842238346665,0.0945506195298625,0.05711231616011735,0.7136407129894087
job_00587,6.511313854362477,0.2781266257556383,0.1439582974832783,0.8645381358398534
job_00588,4.200733173865649,0.04164118246241415,0.03284162954817718,0.5446309917072369
job_00590,4.440303284297536,0.05077852380545857,0.03645670737852463,0.5832447600033737
job_00591,4.241271961505203,0.061055072729007134,0.04161363305128488,0.551779540849942
job_00593,5.881639448716295,0.3507885500008216,0.17259796813291048,0.786244060370789
job_00594,6.141105969749365,0.14869589120798282,0.09222000208070705,0.8130069366751718
job_00595,4.164435057418488,0.034166293719287984,0.029414680755367625,0.5393186512676134
job_00596,5.417473788211088,0.07616741684847098,0.0611085453893744,0.7246205538170114
job_00598,5.792439869444997,0.09078123163236768,0.06783648320731116,0.7746384076255213
job_00599,4.544268829378464,0.04743425021113649,0.03839854010275064,0.5991225311812294
job_00600,5.283137019659164,0.3019667281665484,0.16189533455010235,0.7808767225255266
job_00602,5.5220554859377495,0.3116532192024691,0.1765066227726323,0.7398189112398783
job_00603,4.199521900874601,0.04102414766830646,0.03626112002240325,0.5450155776536689
job_00607,4.008509057816417,0.10411298053209089,0.057172262180416177,0.5137271718774865
job_00609,4.3728713490276565,0.041981701829330156,0.034864793356879954,0.5726383946227429
job_00611,4.681816260044939,0.08373621847419507,0.0509528878913495,0.6195290782214071
job_00612,4.382703679569111,0.03897386498153504,0.035256637846919785,0.5741914287444332
job_00615,6.055254479430109,0.09352838056691244,0.07021337960120437,0.8085948647679977
job_00617,8.387606284512874,0.7635039197004266,0.3441443982898557,1.2807753460031819
job_00618,4.578450470736052,0.06417077833718436,0.04307724168907905,0.6042319230954458
job_00619,5.761772302659685,0.1777412880170922,0.09985054692110089,0.7703680845408694
job_00620,5.8991901628425865,0.1221493446985763,0.08051515654865096,0.7883739460075929
job_00621,4.244210964558556,0.05627673684107795,0.03861666684812394,0.5516405085014515
job_00622,4.594776504136542,0.0777969648154652,0.05469657610979996,0.6065556752110466
job_00623,5.024303418102169,0.12821339061602802,0.06542328683958476,0.6634997247023022
job_00624,4.669347062402009,0.05579887578137691,0.0390181249654027,0.6177862254790876
job_00626,6.98758810895013,0.3325577964011197,0.14995663908938,0.9207769250643545
job_00627,4.993964854608521,0.09990606855058624,0.05647890089616599,0.6649575192654127
job_00628,4.687170613750883,0.055636928215786786,0.04129501103968763,0.6209822727424565
job_00629,5.1809166026824425,0.13291584849379368,0.065586753516375,0.6920123027580154
job_00630,4.289809184035213,0.16894937689234854,0.08458132569911408,0.5590698117557824
job_00631,5.918145106408535,0.10828863989944093,0.06717858090055645,0.7911596157753751
job_00632,5.104813165859436,0.34355719300364046,0.15850264617169899,0.7284805244807089
job_00633,4.597186121537801,0.04857450803369476,0.037480045092081506,0.6067917625176003
job_00634,5.022278203713746,0.19123548189429676,0.08848296433574979,0.669739745041747
job_00635,4.540994521189823,0.04548850008858177,0.035853799554806685,0.5982911862536631
job_00636,5.080129547495133,0.2674459482171654,0.127219592941209,0.6776626764189437
job_00637,22.426336245007658,1.9617739240849377,0.7751693116515985,3.147208125158663
job_00639,5.743165104695036,0.36527604429882143,0.1838920352454811,0.7683040106607211
job_00640,4.33823436840474,0.04787913948760666,0.03608758304020716,0.5673341512045273
job_00642,4.6720809680989275,0.10155647235956616,0.0520471446501247,0.6180971386826524
job_00643,4.84713993186905,0.1168398811919666,0.06525969134219853,0.6447819376081396
job_00644,5.206160345925433,0.2609725195364686,0.12261874654333575,0.6958973948956524
job_00645,4.104089822200502,0.0505672019560433,0.03557233823973759,0.5290899603477015
job_00647,6.657633870425945,0.43023418664937335,0.20646477900705387,0.8825307625267564
job_00648,5.1180486134262,0.1861624805335656,0.10751057058925667,0.6836381791525599
job_00649,4.345121161657133,0.0858949068467023,0.05528056225344451,0.5678809123797488
job_00651,4.777287806457808,0.1303817059113822,0.06072287540512579,0.633929711345184
job_00653,4.607919807415336,0.10487246902945876,0.07158849499801449,0.6081509530265328
job_00655,4.634525738503884,0.0724578708630034,0.05027385469948565,0.612778400969509
