name,a,b,c,d,e,p,RMS,std_dev_abs_diff,max_abs_difference
job_03254,1.6685618777388045,-0.1728432997847568,11.190923905136916,-0.10764530746927978,1.2612074779083169,0.7813390129772338,0.04536685201991236,0.036708469047047436,0.8257785019783159
job_03255,1.3315309469499899,0.0837296013374068,-55.818047278380945,0.2805541262495767,1.8710401243804091,0.7699575462378666,0.09551895804277008,0.07585046892608678,1.8758139858478455
job_03256,1.3409413563160524,0.11983728090554978,-16.008363182459213,0.4008850988607787,1.3683237697597144,0.7429938343170587,0.06558129034537542,0.044511971766810446,0.9445005103224241
job_03257,1.3738107828246808,0.1874235454105728,-14.029130919080949,1.7843981289921476,0.8116172773016499,0.5379617534963753,0.04353345954114814,0.035457735701005716,0.7094515420534344
job_03258,5.213919726118388,0.3243527147988645,-23.44102074363745,0.025019075279162705,2.065884356770987,0.951467834549607,0.14229599604504134,0.12371282309759794,2.6655674471644923
job_03259,5.606117611811423,0.05695047469229182,-69.32431249647587,0.0800651503749903,2.1694705881162477,1.1202911923677523,0.12485921179515312,0.11145189157442195,2.3213596924244984
job_03260,1.5976359309425094,0.12650142311339968,-18.04146773701982,0.8596448416147695,1.1990614154764818,0.6867049223210838,0.05903825316941667,0.03847623666791597,0.6559438626716725
job_03261,8.086485142841362,0.724145797330849,-10.145462965600457,0.014622093301731509,1.6216179682528622,1.0456283260722758,0.058295618419283726,0.05293659737901008,1.4286255584243066
job_03262,14.23617314399995,8.768044790082314e-10,-5.705756308224643,0.00025902110764524787,1.5983602348854176,13.508640995998224,0.09254027936575708,0.06607596655275888,1.5602649142250011
job_03263,30.484718763007447,3.5047163696104924e-22,-159.40801488320858,0.005590096971631949,2.161195010522722,10.424749308069606,0.19652786326508248,0.13230432191507485,2.8740482519800006
job_03264,7.446335885614636,0.46051618270742395,-8.995153013673521,0.011881022846394643,1.6894141884763734,1.2959834123814764,0.1220763096980464,0.08079143062526752,1.83849264167742
job_03265,35.05221445849302,2.6722917677398185e-08,-38.89601318521608,0.00170033028251563,2.3248594175201505,5.7482655206093405,0.18985989580494153,0.14773611229160655,3.120543848716265
job_03266,1.5466983515268928,0.31195175989707713,-5.637594133694026,0.05385772069926318,1.4377437948896095,0.8015218219726665,0.05209834230776175,0.043892511110001135,1.0535853966324515
job_03268,5.554351380901671,0.20401642298026826,-15.42765910609993,0.020046128113695244,1.5594950642084282,1.2182635972255609,0.08289088391817388,0.06430105367595694,1.5179482378941809
job_03269,1.5571929696007318,0.09031388400142762,-35.575010902767396,0.20012360417107752,1.5021136481985147,0.7796665010281318,0.07318670127183911,0.05061736588025286,1.2608241986695152
job_03270,1.6862452793199378,0.052308180148590136,-57.87914906047756,2.889717999895441,1.154490223206433,0.7013301096753628,0.058976682959573055,0.04433155306447507,0.5450248958318269
job_03271,1.4725120783100971,-0.20237953788438606,10.07986537966962,-0.19477272681204813,1.2824876151346531,0.6893808159093328,0.08681535580829318,0.04826336519162545,0.8712430893398966
job_03272,1.6401704189549555,0.3262422241824767,-6.620367972903708,0.05256045547664582,1.4173646466160947,0.7576025947570278,0.05998040516086767,0.04476133424010987,1.0791801635419025
job_03273,1.6082399539949068,0.05711598556615083,-64.6497678758653,0.5182245055882965,1.410622503670273,0.7492185413938807,0.07578911081185458,0.04499976869725272,1.0440670362768836
job_03274,1.6715737401728608,0.18828620264854062,-11.426478899152885,0.1762083578984554,1.2340049888021343,0.7101807569728517,0.044504733970120836,0.03299834824919429,0.7410066661587495
job_03275,0.8183807718897257,0.011925300704748691,-538.796846386271,2.072911408496857,2.3505733823092503,0.8322544658331733,0.13648179199868823,0.11806869910254901,2.773520359985943
job_03276,1.8816608322912012,0.2205618634089423,-8.715942317129135,0.8715486405926456,0.6858277565431916,0.5916493932886622,0.022015600951446015,0.015608176273915758,0.22615727319602108
job_03277,1.458582712840142,0.06675218863791021,-69.20022494431264,0.8153031441259471,1.4758458000104258,0.699873563546515,0.07433911621209649,0.05406573991135308,1.1878534206066085
job_03279,4.452837122200847,0.5172847944073027,-6.328828560354286,0.00842021760334684,1.7045260498195567,1.2207335891551434,0.09674752543296516,0.07503061551643819,1.820779155113403
job_03280,1.3042008360795339,0.13020335977309735,-16.43640379347961,0.12453596822492588,1.5170101180937807,0.8003606592804395,0.06391350752718696,0.05419355995991744,1.2741900508450623
job_03281,5.423380119248098,0.12539032221428842,-21.110364368625497,0.02826888278362994,1.580472884638626,1.2464414259580803,0.08821223404472976,0.06014819195593063,1.5420043059689108
job_03282,-33.85978737624415,0.00015302326000128937,36.08538761921139,0.001970154484427451,2.3699062967189075,3.416941796514167,0.17544338456128347,0.15205306713904687,3.1483222033996725
