name,a,b,p,RMS,std_dev_abs_diff,max_abs_difference
job_01948,0.5590329931658945,1.0545971227318633,0.3700034858698339,0.06808565817499711,0.0550603169757341,0.6548213765006374
job_01950,0.36064822350368303,1.1645321699870719,0.3535649952124183,0.07206490123771751,0.04562003642643626,0.5897930615060312
job_01951,1.6750455661219112,0.5993580678824071,0.43208996130058336,0.14428509421167318,0.09203876565203997,1.150462124481634
job_01952,-0.07789447931443967,1.3279765918672775,0.32867661561564,0.03531821922699981,0.02621585125302307,0.3399258100821274
job_01953,0.04384890972472255,1.3274493550967499,0.3346411423664172,0.06076867658010138,0.03766964235211674,0.47324487368665125
job_01954,2.222672250443526,0.4584626565337778,0.4948910828201465,0.1912008536439383,0.134836583429971,1.5250883978657501
job_01955,-0.32440668267742345,1.4726137182241328,0.3219010599813157,0.024012646927434895,0.01994954587663152,0.2869485068765807
job_01956,0.026205846565905546,1.4020984739811246,0.33468310174676286,0.06782090239403753,0.057854680617126286,0.5685245454265615
job_01957,-0.3798615134091692,1.6464391168549426,0.32241410878418264,0.0776860781577809,0.053112446464867596,0.5628068435610141
job_01958,2.223109532058096,0.4637438804111341,0.4765366380301347,0.18212103635415522,0.12231677513700386,1.51775715528494
job_01959,0.733862320063817,1.0178651263237635,0.37031197884858985,0.0907735057083143,0.05610240002829221,0.7749342615590638
job_01960,-0.5989302984060464,1.5803166872156154,0.32412272488791133,0.02330435428174042,0.019967180209380497,0.38048361119043095
job_01961,2.115344719582697,0.6440818239795555,0.4561854146369786,0.3159918438699578,0.1927062101865173,1.6905802457241874
job_01962,0.7238138422605038,1.0190181676177885,0.3815217058692962,0.11620572694558017,0.07676514063407792,0.7856039831819941
job_01963,0.9870213615845117,0.8432678620139176,0.39062783266778967,0.08243825730591581,0.06024731551758097,0.7943079285488381
job_01964,0.6200253612498194,1.1035738618709845,0.37300884518489935,0.14767644425054433,0.08763862333954518,0.7946844075355597
job_01965,1.3613486901858003,0.7178212882477754,0.41136928414299123,0.11001570471998955,0.07063100740304483,1.0012674289249166
job_01967,0.7253895539978088,1.0252583664846442,0.37160578386260373,0.09060548947721356,0.05815066029162318,0.7798169732172211
job_01969,0.14867670335638447,1.2551106101267235,0.33760527546887836,0.04574006225737714,0.03866643070050748,0.4799649727871109
job_01970,0.3733808289358179,1.029194349551228,0.37299325447969006,0.032168350836957106,0.02690507412688241,0.43619024462856215
job_01971,0.7517745078689242,0.9573373670878614,0.3704433185810057,0.06902952979858094,0.045149419197744976,0.7022683708388067
job_01972,0.16586302821018803,1.21201804668794,0.3494749073015873,0.040776003903591394,0.03369464789937923,0.4573704599255908
job_01973,0.19651093004881615,1.2105782744177125,0.3503216298963043,0.09392886110486946,0.04985603626198483,0.48730864899567217
job_01974,-0.03810796640855987,1.3169068762853646,0.33077981696810627,0.03306502307366618,0.02418363823987598,0.3679097004546359
job_01975,0.5254120039484808,1.0556338371881298,0.36779673703534616,0.06408163630038723,0.04880087550914872,0.6181889138023733
job_01977,-1.8343653125670893,2.450113492438836,0.28812449127546796,0.08415694759981188,0.05327668909704267,0.7464118201282535
job_01978,0.855415682807638,0.9187365556536272,0.38000035145333755,0.08262182391120232,0.051588188285375626,0.7617784809537154
job_01979,2.3044696684128234,0.3941617565400781,0.5215481883661955,0.17649273446289995,0.119068882243748,1.5149224982493648
job_01980,0.9566986737008384,0.9051547680035176,0.3861159124889598,0.1194634711563572,0.06660283431069323,0.851986064045575
job_01981,-1.310211926530174,2.0363031563797254,0.30182178750568106,0.038691391038576634,0.0298240297380516,0.6357287701504486
job_01983,-0.13316977698629953,1.3920585840606525,0.3308631215384538,0.04855885424647515,0.038607666920649784,0.3811350088868235
job_01985,-0.21327497698854656,1.3713991967629822,0.3396927476683463,0.04300649910390679,0.02678566734479389,0.2950497924633855
job_01986,0.2716858152954731,1.2226689824848602,0.35174390779460046,0.11677282508387904,0.0646930792135959,0.5833093216631515
job_01987,1.6541942865607868,0.5891231018374413,0.4365479538976437,0.11938075174221104,0.0740145136826072,1.1181373948943238
job_01988,-0.18763660979522231,1.5025192918306458,0.339841815379743,0.11996052622894872,0.06853179583303255,0.5893225652019556
job_01989,-1.2312762104049844,1.8835793058665145,0.3056717542522504,0.0788726053801561,0.04597983503469353,0.70985690453847
job_01990,0.6105366091234925,1.0053160864735753,0.3703770770309351,0.07753150941490904,0.046704865356518216,0.6324272924201588
job_01991,-1.4345207928459143,1.7296833390937625,0.3402842991181306,0.13820859243272055,0.06917691618243992,1.0668574537521518
job_01992,-0.3570268837346318,1.5602337632455716,0.32646363249579824,0.06835117028294527,0.04067540026135681,0.4213798506216295
job_01993,-0.5433981022010396,1.6989485319410174,0.3182793334610348,0.1133167714176526,0.059475707652088206,0.48023848834956073
